X,Y,gid,Estado de Conservação,Tipo de Abrigo,Abrigo com Publicidade?,Tem Bolsa?,Operadora,Carreira,Código de Rua,Nome da Rua,Freguesia,Observações,Data da Observação
-9.30663860614441,38.720068481822,211,Bom,Sem Abrigo,Não,Não,LT,"122,129",1611,Rua das Portelas,Porto Salvo,n/a,2012/07
-9.30681186466997,38.7205505362738,202,Bom,Fechado dos Lados,Não,Não,LT,"122,129",1611,Rua das Portelas,Porto Salvo,n/a,2012/07
-9.30505715762755,38.7176100775941,195,Bom,Sem Abrigo,Não,Não,LT,"122,129",1611,Rua das Portelas,Porto Salvo,n/a,2012/07
-9.30516743076342,38.7176106835739,194,Bom,Sem Abrigo,Não,Não,LT,"122,129",1611,Rua das Portelas,Porto Salvo,n/a,2012/07
-9.29786300421788,38.7189474776716,113,Bom,Sem Abrigo,Não,Não,LT,184,703,Rua Doutor José Filipe Rodrigues,Porto Salvo,n/a,2012/07
-9.2976288108546,38.7188424380255,112,Bom,Sem Abrigo,Não,Não,LT,184,703,Rua Doutor José Filipe Rodrigues,Porto Salvo,n/a,2012/07
-9.2991682532513,38.7179924325684,111,Bom,Sem Abrigo,Não,Não,LT,184,703,Rua Doutor José Filipe Rodrigues,Porto Salvo,n/a,2012/07
-9.23683243073811,38.7145674638256,890,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23678487916593,38.7147051019284,865,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Placa pouco legível,2012/07
-9.23508713269421,38.7146343713986,644,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23683243073811,38.7145674638256,371,Bom,Sem Abrigo,Não,Não,Vimeca,"11,13",431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23678487916593,38.7147051019284,370,Bom,Fechado dos Lados,Sim,Não,SCoTTURB,11,431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23476019418487,38.7146148429296,31,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23508713269421,38.7146343713986,19,Bom,Sem Abrigo,Não,Não,Vimeca,"11,13",431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.23381961604361,38.7139263160484,16,Bom,Sem Abrigo,Não,Sim,Vimeca,"11,13",431,Rua de Ceuta,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.3060327563542,38.7053071913512,379,Bom,Fechado dos Lados,Sim,Não,LT,"106,122",1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30610546522581,38.7055216580703,378,Bom,Sem Abrigo,Sim,Não,LT,"106,122",1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30564875188287,38.7086614005799,294,Bom,Fechado dos Lados,Sim,Não,LT,"106,122",1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30460858619582,38.7132901191878,285,Bom,Sem Abrigo,Não,Não,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,Porto Salvo,n/a,2012/07
-9.30427907458129,38.7134588034494,284,Bom,Sem Abrigo,Não,Não,LT,106,1497,Avenida dos Bombeiros Voluntários de Oeiras,Porto Salvo,n/a,2012/07
-9.30535190678988,38.7114482335087,283,Bom,Fechado dos Lados,Sim,Sim,LT,"106,122",1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30506221635064,38.7118230691715,282,Bom,Fechado dos Lados,Sim,Não,LT,"106,122",1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.30550771181186,38.7087892843246,281,Bom,Fechado dos Lados,Sim,Não,LT,"106,122",1497,Avenida dos Bombeiros Voluntários de Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.26638970844117,38.7232562202517,1010,Bom,Sem Abrigo,Não,Não,Vimeca,"02,06,13,13D,15",79,Rua dos Açores,Carnaxide e Queijas,n/a,2012/07
-9.26638970844117,38.7232562202517,1009,Bom,Sem Abrigo,Não,Não,LT,"102,108",79,Rua dos Açores,Carnaxide e Queijas,n/a,2012/07
-9.30805175752235,38.7144441427387,832,Bom,Fechado dos Lados,Sim,Não,LT,"112,122",1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo,n/a,2012/07
-9.30485773565587,38.7141285887594,831,Bom,Fechado dos Lados,Sim,Não,LT,"112,122",1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo,n/a,2012/07
-9.3078925772102,38.7145248306784,830,Bom,Fechado dos Lados,Sim,Não,LT,"112,122",1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo,n/a,2012/07
-9.30484498438092,38.713974323204,829,Bom,Fechado dos Lados,Sim,Não,LT,"112,122",1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo,n/a,2012/07
-9.30805175752235,38.7144441427387,295,Bom,Fechado dos Lados,Sim,Não,Vimeca,15,1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo,n/a,2012/07
-9.30485773565587,38.7141285887594,293,Bom,Fechado dos Lados,Sim,Não,Vimeca,15,1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo,n/a,2012/07
-9.3078925772102,38.7145248306784,292,Bom,Fechado dos Lados,Sim,Não,Vimeca,15,1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo,n/a,2012/07
-9.30484498438092,38.713974323204,291,Bom,Fechado dos Lados,Sim,Não,Vimeca,15,1682,Avenida Santa Casa da Misericordia de Oeiras,Porto Salvo,n/a,2012/07
-9.30987752141157,38.729257065147,761,Bom,Sem Abrigo,Não,Não,LT,"122,125,184",1651,Avenida Lopo Soares de Albergaria,Porto Salvo,n/a,2012/07
-9.31003618901669,38.7292063755107,760,Bom,Fechado dos Lados,Não,Não,LT,"122,125,184",1651,Avenida Lopo Soares de Albergaria,Porto Salvo,n/a,2012/07
-9.22148311186592,38.7212035781456,623,Bom,Sem Abrigo,Não,Não,Carris,714,365,Estrada da Portela,Carnaxide e Queijas,n/a,2012/07
-9.2215028063493,38.7213204669017,620,Bom,Sem Abrigo,Não,Não,Vimeca,"01,10,13,15",365,Estrada da Portela,Carnaxide e Queijas,n/a,2012/07
-9.22148311186592,38.7212035781456,45,Bom,Sem Abrigo,Não,Não,Vimeca,"01,10,13,15",365,Estrada da Portela,Carnaxide e Queijas,n/a,2012/07
-9.21941582711637,38.7203384172876,979,Bom,Fechado dos Lados,Não,Não,Carris,714,1160,Rua Cincinato da Costa,Carnaxide e Queijas,n/a,2012/07
-9.21956078058201,38.7202826629923,978,Bom,Fechado dos Lados,Não,Não,Carris,714,1160,Rua Cincinato da Costa,Carnaxide e Queijas,n/a,2012/07
-9.21941582711637,38.7203384172876,602,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,10,13,15",1160,Rua Cincinato da Costa,Carnaxide e Queijas,n/a,2012/07
-9.21956078058201,38.7202826629923,601,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,10,13,15",1160,Rua Cincinato da Costa,Carnaxide e Queijas,n/a,2012/07
-9.33048498032988,38.6969994363795,997,Razoável,Fechado dos Lados,Sim,Não,n/a,n/a,0,<Sem Código de Rua>,,Paragem sem placas de operadora,2012/07
-9.21729737098461,38.72783926178,951,Bom,Fechado dos Lados,Sim,Sim,LT,"107,113,138,149",0,<Sem Código de Rua>,Carnaxide e Queijas,n/a,2012/07
-9.2228498823663,38.7320478783188,945,Bom,Sem Abrigo,Não,Não,LT,"107,113,138,149",0,<Sem Código de Rua>,Carnaxide e Queijas,n/a,2012/07
-9.26131726133815,38.7034441244938,891,Bom,Sem Abrigo,Não,Não,LT,102,0,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.33125612640316,38.6970967400736,889,Razoável,Fechado dos Lados,Sim,Sim,n/a,n/a,0,<Sem Código de Rua>,,Paragem sem placas de operadora,2012/07
-9.26110003043244,38.7033622478264,887,Bom,Sem Abrigo,Não,Não,LT,102,0,<Sem Código de Rua>,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.32243049247155,38.7059386452288,867,Bom,Fechado dos Lados,Não,Não,Vimeca,30,0,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.32631855818831,38.699563038352,866,Bom,Fechado dos Lados,Sim,Sim,Vimeca,30,0,<Sem Código de Rua>,,n/a,2012/07
-9.26383544243487,38.7085041534153,839,Bom,Sem Abrigo,Não,Não,LT,102,0,<Sem Código de Rua>,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.29384675838858,38.7467145704273,702,Bom,Fechado dos Lados,Não,Não,Vimeca,"22,23",0,<Sem Código de Rua>,,n/a,2012/07
-9.29384675838858,38.7467145704273,701,Bom,Fechado dos Lados,Sim,Não,LT,140,0,<Sem Código de Rua>,,n/a,2012/07
-9.29674406561888,38.7469204305642,700,Bom,Fechado dos Lados,Sim,Não,Vimeca,"22,23",0,<Sem Código de Rua>,,n/a,2012/07
-9.29674406561888,38.7469204305642,699,Bom,Fechado dos Lados,Sim,Não,LT,140,0,<Sem Código de Rua>,,n/a,2012/07
-9.29914594177969,38.7470455817606,698,Bom,Fechado dos Lados,Sim,Não,LT,140,0,<Sem Código de Rua>,,n/a,2012/07
-9.30214219541355,38.7480070848707,697,Bom,Fechado dos Lados,Sim,Sim,LT,"112,119,125,140",0,<Sem Código de Rua>,,n/a,2012/07
-9.30293893238003,38.7511748601277,696,Razoável,Fechado dos Lados,Não,Não,LT,"112,119,125,140",0,<Sem Código de Rua>,,n/a,2012/07
-9.30278400674663,38.751250412157,695,Bom,Fechado dos Lados,Sim,Não,LT,"112,119,125,140",0,<Sem Código de Rua>,,n/a,2012/07
-9.21729737098461,38.72783926178,596,Bom,Fechado dos Lados,Sim,Sim,Vimeca,20,0,<Sem Código de Rua>,Carnaxide e Queijas,n/a,2012/07
-9.2228498823663,38.7320478783188,589,Bom,Sem Abrigo,Não,Não,Vimeca,20,0,<Sem Código de Rua>,Carnaxide e Queijas,n/a,2012/07
-9.26110003043244,38.7033622478264,451,Bom,Sem Abrigo,Não,Não,Vimeca,06,0,<Sem Código de Rua>,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.32242902120709,38.7059380218541,377,Bom,Fechado dos Lados,Não,Não,SCoTTURB,"470,485",0,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.32222953312207,38.7058299667546,374,Bom,Sem Abrigo,Não,Sim,SCoTTURB,"470,485",0,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.32631855818831,38.699563038352,373,Bom,Fechado dos Lados,Sim,Sim,SCoTTURB,"467,470,475,479,485,489",0,<Sem Código de Rua>,,n/a,2012/07
-9.26383544243487,38.7085041534153,329,Bom,Sem Abrigo,Não,Não,Vimeca,06,0,<Sem Código de Rua>,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.26414483215179,38.7087756289991,328,Bom,Sem Abrigo,Não,Não,LT,102,0,<Sem Código de Rua>,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",n/a,2012/07
-9.30130818762835,38.7471287060994,96,Bom,Sem Abrigo,Não,Não,Vimeca,"15,22,23",0,<Sem Código de Rua>,,n/a,2012/07
-9.29914594177969,38.7470455817606,95,Bom,Fechado dos Lados,Sim,Não,Vimeca,"15,22,23",0,<Sem Código de Rua>,,n/a,2012/07
-9.30198601877261,38.7480362310402,94,Bom,Fechado dos Lados,Sim,Sim,LT,"112,119,125",0,<Sem Código de Rua>,,n/a,2012/07
-9.30214196904727,38.7480064771291,93,Bom,Fechado dos Lados,Sim,Sim,Vimeca,15,0,<Sem Código de Rua>,,n/a,2012/07
-9.30293870346151,38.7511747208479,92,Razoável,Fechado dos Lados,Não,Não,Vimeca,15,0,<Sem Código de Rua>,,n/a,2012/07
-9.30278395490106,38.7512503131468,91,Bom,Fechado dos Lados,Sim,Não,Vimeca,15,0,<Sem Código de Rua>,,n/a,2012/07
-9.27579356569229,38.7013768397782,419,Bom,Fechado dos Lados,Não,Sim,LT,"106,117,158",849,Avenida António Florêncio dos Santos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.2755558562728,38.70168813088,88,Bom,Fechado dos Lados,Sim,Sim,LT,"106,117,158",849,Avenida António Florêncio dos Santos,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.23180144888784,38.7174066473489,1003,Bom,Fechado dos Lados,Não,Não,COMBUS,n/a,1196,Rua Carlos Belo Morais,Carnaxide e Queijas,n/a,2012/07
-9.22783738570782,38.7195257225557,625,Bom,Fechado dos Lados,Sim,Não,COMBUS,n/a,1196,Rua Carlos Belo Morais,Carnaxide e Queijas,n/a,2012/07
-9.2275030889017,38.7199598768711,624,Bom,Fechado dos Lados,Não,Não,COMBUS,n/a,1196,Rua Carlos Belo Morais,Carnaxide e Queijas,Placa pouco legível,2012/07
-9.23180144888784,38.7174066473489,611,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,13,15",1196,Rua Carlos Belo Morais,Carnaxide e Queijas,n/a,2012/07
-9.23183456868203,38.7173244549564,610,Bom,Sem Abrigo,Não,Não,Vimeca,"01,13,15",1196,Rua Carlos Belo Morais,Carnaxide e Queijas,n/a,2012/07
-9.22783738570782,38.7195257225557,49,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,13,15",1196,Rua Carlos Belo Morais,Carnaxide e Queijas,n/a,2012/07
-9.2275030889017,38.7199598768711,48,Bom,Fechado dos Lados,Não,Não,Vimeca,"01,13,15",1196,Rua Carlos Belo Morais,Carnaxide e Queijas,n/a,2012/07
-9.28170494990803,38.7042151104328,443,Bom,Aberto dos Lados,Não,Não,LT,158,853,Rua Bartolomeu Dias,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.27846493465858,38.7080279232831,296,Bom,Sem Abrigo,Não,Não,LT,158,850,Rua António Pires,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.28555892753071,38.710613541733,833,Bom,Sem Abrigo,Não,Não,LT,158,1605,Avenida Professor António Maria Baptista Fernandes,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
-9.31712574710679,38.6886510657044,1029,Bom,Aberto dos Lados,Sim,Não,SCoTTURB,"470, 489",,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias","Terminal: 470 - Talaíde; 489 - Parede Terminal",2014.07.28
-9.31720793072523,38.6886290213868,1028,Bom,Aberto dos Lados,Sim,Não,SCoTTURB,"467, 468",,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias","Terminal 467 -Ssintra Estação; 468 - Rio de Mouro Estação",2014.07.28
-9.31713595933822,38.6886138410735,1027,Bom,Aberto dos Lados,Sim,Não,SCoTTURB,479,,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Terminal 479 - Urb. Jardins da Parede,2014.07.24
-9.31663940934252,38.6887832619402,1024,Bom,Aberto dos Lados,Sim,Sim,LT,"112, 115",,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,2014.07.24
-9.31663464155382,38.6886581586345,1023,Razoável,Aberto dos Lados,Sim,Sim,SCoTTURB,471,,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,2014.07.24
-9.31662825107578,38.6885988293521,1022,Razoável,Aberto dos Lados,Sim,Sim,LT,106,,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,2014.07.24
-9.31692493596739,38.6887008261595,1021,Bom,Aberto dos Lados,Sim,Não,LT,122,,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,2014.07.24
-9.31693887525757,38.6886434122905,1020,Bom,Aberto dos Lados,Sim,Não,LT,111,,<Sem Código de Rua>,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",,2014.07.24
