OBJECTID,ACTIVETRANSPORTID,STATUS,CATEGORY,SUBCATEGORY,FEATURE_TYPE,SURFACE_MATERIAL,ROUTE_NAME_1,ROUTE_NAME_2,ROUTE_NAME_PROPOSED,WIDTH_M,GRADE,RAILING,CURBCUT,STREET,ROADSEGMENTID,ROADSEGMENT_SIDE,WARD,OWNERSHIP,MAINTAINED_BY,INSTALLATION_YEAR,LAST_INSPECTION_YEAR,SURFACE_CONDITION,WAYFINDING,WINTER_MAINTAINED_BY,SIDEWALKER_PROGRAM,UPGRADE_YEAR,FACILITY_TYPE,Shape__Length
43992,337030,ACTIVE,SIDEWALKS AND WALKWAYS,WALKWAY,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,EDGEWATER CRES,601148,RIGHT,2,UNKNOWN,UNKNOWN,2012,2020,UNKNOWN,X,PARKS AND CEMETERIES,Y,,NA,47.7082513908087
43996,337034,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,EDGEWATER CRES,601148,RIGHT,2,KITCHENER,UNKNOWN,2012,2020,UNKNOWN,X,,Y,,NA,1.45557639760564
43999,327730,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,GLASGOW ST,8866,LEFT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.809534804035397
44000,327731,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,PARK ST,10659,LEFT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.25475652111259
44001,327732,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,PARK ST,10663,LEFT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.55955020764372
44002,327733,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,PARK ST,10663,RIGHT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.39070032683015
44003,327734,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,PARK ST,10659,RIGHT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.29548194908507
44004,327735,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,YORK ST,1408,LEFT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.32786000088017
44005,327736,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,MT HOPE ST,10658,RIGHT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.73868776166216
44006,327737,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,MT HOPE ST,1409,LEFT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.99739565988624
44007,327738,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,YORK ST,1350,RIGHT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.71544865530688
44008,327739,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,PARK ST,10659,LEFT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.22258138774172
44009,327740,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,PARK ST,10650,LEFT,9,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.45876499186472
44010,336222,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,SHAFTSBURY DR,15103,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.24744883111146
44011,336223,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,CASEY DR,15107,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,3.13391048081042
44012,336224,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,OLDFIELD DR,15111,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.00987180009436
44013,336225,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,MCGIBBON CRT,15109,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.59900567192564
44014,336226,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,MCGIBBON CRT,15109,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.42096639271346
44015,336227,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,CASEY DR,15097,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.12248912926647
44016,336228,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,CASEY DR,15110,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.43725210035742
44017,336229,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,BRIERDALE PL,15115,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.2403891037922
44018,336230,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,BRIERDALE PL,15115,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.902159121469856
44019,336231,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,JADESTONE CRT,15176,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.24162023082846
44020,336232,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,JADESTONE CRT,15176,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.06429753878169
44021,336233,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,BURNT EMBER CRT,15177,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.67087146394549
44022,336234,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,OLDFIELD DR,22561,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.863395835939313
44023,336235,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,BRIERDALE DR,15113,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.86256061818351
44025,16532,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,WESTFOREST TRAIL,4848,LEFT,7,KITCHENER,UNKNOWN,1989,2020,UNKNOWN,X,,Y,,NA,84.6411361501531
44026,321981,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,2,UNKNOWN,N,N,GAGE AVE,8736,RIGHT,8,KITCHENER,UNKNOWN,1863,2020,UNKNOWN,X,,Y,,NA,77.7620032345948
44027,321982,ACTIVE,SIDEWALKS AND WALKWAYS,WALKWAY,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,JANINE ST,601153,LEFT,2,UNKNOWN,UNKNOWN,2013,2020,UNKNOWN,X,PARKS AND CEMETERIES,Y,,NA,49.1520272079293
44028,322021,ACTIVE,SIDEWALKS AND WALKWAYS,WALKWAY,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,EVENS POND CRES,601536,RIGHT,4,UNKNOWN,UNKNOWN,2012,2019,UNKNOWN,X,PARKS AND CEMETERIES,N,,NA,32.7670946461053
44030,327766,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,BELMONT AVE W,1340,LEFT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,3.11563663612482
44033,327769,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,SEVERN AVE,1439,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.22252187653256
44034,327770,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,SEVERN AVE,1439,LEFT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.902785433905331
44035,327771,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,EARL ST,1673,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,3.02040190866216
44036,327772,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,EARL ST,1673,LEFT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,3.12417875284629
44037,327773,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,AVONDALE AVE,1329,LEFT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.50949436772154
44038,327774,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,AVONDALE AVE,1329,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.25014759102039
44039,327775,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,AVONDALE AVE,1371,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.91388902775779
44040,327776,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,AVONDALE AVE,1371,LEFT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.35793325738568
44041,327777,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,UNION BLVD,1372,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,6.07861764343927
44042,327778,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,UNION BLVD,1327,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,5.88555616275861
44045,327781,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,WESTMOUNT RD W,1359,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.56278578205035
44046,327782,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,WESTMOUNT RD W,8614,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.03734550691643
44047,327783,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,WESTMOUNT RD W,8614,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.61619271600296
44048,327784,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,WESTMOUNT RD W,8614,LEFT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.916122536390041
44049,321695,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,BROOKMEAD ST,600072,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.25691748789448
44051,321697,ACTIVE,SIDEWALKS AND WALKWAYS,WALKWAY,SURFACE,ASPHALT,,,,5,UNKNOWN,N,Y,JANET CRT,25757,RIGHT,2,UNKNOWN,UNKNOWN,2005,2020,UNKNOWN,X,PARKS AND CEMETERIES,Y,,NA,3.22831607099847
44054,321781,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,LANCASTER ST W,13097,RIGHT,1,KITCHENER,UNKNOWN,1860,2020,UNKNOWN,X,,Y,,NA,21.1782108443955
44055,321782,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,ROBERT FERRIE DR,601441,RIGHT,4,KITCHENER,UNKNOWN,2007,2020,UNKNOWN,X,,Y,,NA,54.9720534704039
44058,321785,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,BRIDGE,CONCRETE,,,,1.5,UNKNOWN,Y,N,BLAIR CREEK DR,102860,RIGHT,4,KITCHENER,OPERATIONS (ROADS),2016,,UNKNOWN,X,,N,,NA,47.3125417618127
44059,373488,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,ELMBANK TRAIL,601554,LEFT,4,KITCHENER,UNKNOWN,2015,,UNKNOWN,X,,N,,NA,76.354730573857
44065,327192,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUEEN ST N,11146,LEFT,10,KITCHENER,UNKNOWN,,2019,UNKNOWN,X,,Y,,NA,1.25549906123553
44066,327193,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,ELLEN ST E,11149,LEFT,10,KITCHENER,UNKNOWN,,2019,UNKNOWN,X,,Y,,NA,0.382970821291833
44067,327194,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUEEN ST N,11147,RIGHT,10,KITCHENER,UNKNOWN,,2019,UNKNOWN,X,,Y,,NA,1.57133734379422
44068,327195,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUEEN ST N,11147,LEFT,10,KITCHENER,UNKNOWN,,2018,UNKNOWN,X,,Y,,NA,0.706508181446905
44069,327196,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUEEN ST N,11146,LEFT,10,KITCHENER,UNKNOWN,,2018,UNKNOWN,X,,Y,,NA,1.01717397750084
44070,327197,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUEEN ST N,6969,LEFT,10,KITCHENER,UNKNOWN,,2019,UNKNOWN,X,,Y,,NA,0.655421430506811
44071,327198,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUEEN ST N,11147,LEFT,10,KITCHENER,UNKNOWN,,2019,UNKNOWN,X,,Y,,NA,0.66841655520731
44072,327199,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUEEN ST N,11147,RIGHT,10,KITCHENER,UNKNOWN,,2018,UNKNOWN,X,,Y,,NA,0.834372177397337
44074,337040,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,TREMAINE DR,601156,RIGHT,2,KITCHENER,UNKNOWN,2012,2018,UNKNOWN,X,,Y,,NA,2.61628698729815
44075,337041,ACTIVE,SIDEWALKS AND WALKWAYS,WALKWAY,STAIRS,CONCRETE,,,,1.5,UNKNOWN,Y,N,FAIRWAY RD N,22419,LEFT,2,UNKNOWN,UNKNOWN,1994,,UNKNOWN,X,PARKS AND CEMETERIES,Y,,NA,9.08398414132797
44079,337045,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,FAIRWAY CRES,602100,RIGHT,2,KITCHENER,UNKNOWN,2006,2020,UNKNOWN,X,,Y,,NA,2.51314357972236
44080,337046,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,FAIRWAY CRES,602100,LEFT,2,KITCHENER,UNKNOWN,2012,2020,UNKNOWN,X,,Y,,NA,3.89902937328536
44081,337047,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,TREMAINE DR,601155,RIGHT,2,KITCHENER,UNKNOWN,2012,2020,UNKNOWN,X,,Y,,NA,1.92041000755059
44083,337049,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,CORFIELD PL,22458,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.80584371654906
44084,337050,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,CORFIELD PL,22458,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.1097438063153
44085,321841,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,PENELOPE DR,21111,LEFT,7,KITCHENER,UNKNOWN,1990,2020,UNKNOWN,X,,Y,,NA,91.0441240349824
44086,321842,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,VERONICA DR,23082,RIGHT,2,KITCHENER,UNKNOWN,1987,2019,UNKNOWN,X,,Y,,NA,22.9022944710566
44087,321843,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,LANTERN ST,540379,LEFT,3,KITCHENER,UNKNOWN,2004,2020,UNKNOWN,X,,Y,,NA,57.736173307692
44088,321844,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,WINIFRED ST,600386,LEFT,3,KITCHENER,UNKNOWN,2001,2020,UNKNOWN,X,,Y,,NA,85.1050482674148
44089,321845,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,OLDFIELD DR,15178,RIGHT,2,KITCHENER,UNKNOWN,1986,2020,UNKNOWN,X,,Y,,NA,39.8371813006959
44090,321846,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,MORGAN AVE,22178,RIGHT,2,KITCHENER,UNKNOWN,1966,2020,UNKNOWN,X,,Y,,NA,55.3845103880347
44091,17765,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,MORGAN AVE,22158,RIGHT,2,KITCHENER,UNKNOWN,1970,2020,UNKNOWN,X,,Y,,NA,72.4265665609422
44092,10028,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,HOMER WATSON BLVD,22631,RIGHT,4,KITCHENER,UNKNOWN,1989,2020,UNKNOWN,X,,Y,,NA,302.392859957806
44093,321849,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,HOMER WATSON BLVD,22631,RIGHT,4,KITCHENER,UNKNOWN,1989,2020,UNKNOWN,X,,Y,,NA,64.4008744419532
44095,321851,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,GLENCLIFFE CRT,40112,RIGHT,1,KITCHENER,UNKNOWN,1997,2020,UNKNOWN,X,,Y,,NA,29.1842119334158
44096,336236,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUAISER ST,22577,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.14536481275811
44097,336237,ACTIVE,SIDEWALKS AND WALKWAYS,WALKWAY,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,BURNT EMBER CRT,15177,RIGHT,2,UNKNOWN,UNKNOWN,1986,2020,UNKNOWN,X,PARKS AND CEMETERIES,Y,,NA,27.9363574785211
44098,336238,ACTIVE,SIDEWALKS AND WALKWAYS,WALKWAY,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,BURNT EMBER CRT,15177,RIGHT,2,UNKNOWN,UNKNOWN,1986,2020,UNKNOWN,X,PARKS AND CEMETERIES,Y,,NA,2.83106924385301
44099,336239,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUAISER CRT,22483,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.54987644715162
44100,336240,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUAISER CRT,22483,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.14413167569384
44101,336241,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,GRAY ST,22480,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.55633539643918
44102,336242,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,GRAY ST,22480,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.49269095802305
44103,336243,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUAISER ST,22565,LEFT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.63586290763628
44104,336244,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,QUAISER ST,22565,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.980342327993346
44106,336246,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,BRYAN CRT,22492,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.729445063193575
44111,337105,ACTIVE,SIDEWALKS AND WALKWAYS,WALKWAY,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,N,MILL ST,6714,LEFT,9,UNKNOWN,UNKNOWN,2012,2018,UNKNOWN,X,PARKS AND CEMETERIES,Y,,NA,12.9498321555375
44113,337107,ACTIVE,PATHWAYS,MUT,SURFACE,CONCRETE,IRON HORSE TRAIL,THE GREAT TRAIL,AAA NETWORK,1.5,UNKNOWN,N,Y,QUEEN ST S,5739,LEFT,9,KITCHENER,OPERATIONS (PARKS),2018,2018,UNKNOWN,U,OPERATIONS (PARKS),Y,,AAA,2.8613209899482
44116,337110,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,2,UNKNOWN,N,Y,WEST AVE,1701,RIGHT,9,KITCHENER,UNKNOWN,1925,2018,UNKNOWN,X,,Y,,NA,3.0212004919442
44121,327785,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,WESTMOUNT RD W,8556,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,1.06500789228681
44122,327786,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,WESTMOUNT RD W,8556,LEFT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.900344224392487
44123,327787,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,DUNBAR RD,1334,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.2970132296862
44124,327788,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,DUNBAR RD,1278,RIGHT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.22131664817247
44125,327789,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,DUNBAR RD,1278,LEFT,8,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,2.83876481190727
44129,336276,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,ZELLER CRES,600067,RIGHT,2,KITCHENER,UNKNOWN,2012,2020,UNKNOWN,X,,Y,,NA,0.627034289515134
44130,336277,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,ZELLER CRES,600067,RIGHT,2,KITCHENER,UNKNOWN,2012,2020,UNKNOWN,X,,Y,,NA,1.21577094072822
44131,336278,ACTIVE,SIDEWALKS AND WALKWAYS,SIDEWALK,SURFACE,CONCRETE,,,,1.5,UNKNOWN,N,Y,FEENSTRA ST,602091,RIGHT,2,KITCHENER,UNKNOWN,,2020,UNKNOWN,X,,Y,,NA,0.330966614300031
